video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,gaze_0_y,gaze_1_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,p_scale,p_rx,p_ry,p_rz,p_tx,p_ty,AU01_r,AU02_r,AU04_r,AU06_r,AU07_r,AU12_r,AU14_r,AU23_r,AU26_r,AU01_c,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU23_c,AU25_c,AU26_c,eyebrow_raise,frown
EmilyGalati,130,131,2,127,130,3811,3900,0.016148395,0.0099375,6.388220814,3.859532167,9.651128542,0.035550262,0.038269731,0.064405362,0.015771294,0.03399871,0.042702934,0.06453849,7.162778159,4.709870329,0.030589007,0.008128127,0.001497857,0.030643632,0.52575878,0.460904945,0.172032371,0.099459403,0.516938635,0,0,0.733333333,0.5,0.622222222,0.733333333,0.644444444,0.8,0.433333333,0.211111111,0,0.522222222,0.3,0.015998729,0.00522398
EmilyGalati,136,142,2,131,136,3931,4080,0.068293269,0.068800098,5.943247102,6.993155042,17.09221801,0.083416502,0.066030698,0.110264147,0.025393906,0.082907015,0.066952232,0.11054318,6.767294371,6.602754825,0.153165421,0.017431661,0.008887855,0.034205722,0.573186748,0.099205003,0.400694997,0.229377424,0.771214418,0,0,0.793333333,0.166666667,0.526666667,0.166666667,0.14,0.633333333,0.606666667,0.5,0.026666667,0.153333333,0.4,0.027223269,0.012339177
EmilyGalati,146,147,2,142,146,4261,4380,0.016604508,0.025873348,12.03268513,53.12171942,163.3928402,0.079549315,0.050913903,0.030811429,0.14652375,0.077252774,0.053210372,0.031327414,11.72640486,15.85853581,0.000358713,0,0.0272456,0.052638378,1.42563952,0.00294742,0.011318836,0.071053929,0.097166779,0,0,0.116666667,0.308333333,1,0.891666667,0,0.283333333,0.908333333,0.825,0,0.05,0,0.06255064,0.078750536
EmilyGalati,151,154,2,147,151,4411,4530,0.022028153,0.021183617,1.671818134,1.405168748,6.284008089,0.024659414,0.009684164,0.011765391,0.00928888,0.023566986,0.011036525,0.011806759,1.883454394,1.389483218,0.016356009,0.007170178,0,0,0.447698382,0,0,0.06483811,0.45748572,0,0,0.508333333,0,0.083333333,0.15,0,0,0.966666667,0.55,0,0.108333333,0.175,0.033416023,0.005767034
EmilyGalati,157,158,2,154,157,4621,4710,0.029389058,0.01662713,12.41070142,3.531839558,14.80962061,0.028770592,0.161643903,0.030739782,0.024482485,0.025348751,0.168398283,0.030362534,14.1107412,1.803767694,0.252400211,0,0,0.067357621,0.750938081,0.651250704,0.539242689,0.596001098,0.076748681,0.333333333,0.3,0.688888889,0.433333333,0.955555556,0.411111111,0.8,0.822222222,0.844444444,0.577777778,0,0.066666667,0.133333333,0.025968031,0.010510052
EmilyGalati,171,179,2,158,171,4741,5130,0.025099352,0.023783145,15.48191152,3.704721442,11.84820369,0.049958587,0.209708987,0.070653766,0.018751236,0.045435452,0.224319592,0.07055198,17.05140128,2.894236905,0.172722428,0.030601997,0,0.000028,0.453629821,0.248887613,0.230254754,0.303507665,0.263811941,0.01025641,0.1,0.664102564,0.138461538,0.646153846,0.443589744,0.335897436,0.566666667,0.651282051,0.633333333,0.033333333,0.123076923,0.18974359,0.039750496,0.01899856
EmilyGalati,192,193,2,179,192,5371,5760,0.018488936,0.021749766,16.56029308,2.557604193,10.20629734,0.03520606,0.158001425,0.036606286,0.017968432,0.03177628,0.165730852,0.036654083,18.81554348,2.806165512,0.207409045,0.035983569,0.258432444,0.0000267,0.311233521,0.321420419,0.131431866,0.307789568,1.134478952,0.112820513,0.515384615,0.648717949,0.207692308,0.471794872,0.792307692,0.338461538,0.494871795,0.097435897,0.092307692,0,0.653846154,0.438461538,0.052096839,0.010278345
EmilyGalati,195,196,2,193,195,5791,5850,0.020928041,0.010879724,0.812632299,1.805479295,7.416693563,0.017703901,0.032713507,0.013776172,0.012941504,0.01740487,0.034795012,0.014076725,0.797226502,1.593656634,0.399446368,0,0.000854361,0,0.007580775,0.210015583,0.198717567,0.155314038,1.386878023,0.3,0.216666667,1,0,0,1,0.233333333,0.5,0.166666667,0.216666667,0,0.9,0.466666667,0.009489108,0.00380695
EmilyGalati,198,200,2,196,198,5881,5940,0.021409638,0.015683872,1.42538915,2.574297878,10.13378199,0.019116639,0.074906501,0.023535711,0.018107103,0.01714709,0.079926518,0.023270993,2.005683437,0.884907045,0.15088276,0.007337196,0.000429475,0,0.087109345,0.008422717,0.018415872,0.219545943,1.147039857,0,0.016666667,0.866666667,0,0,0.566666667,0,0.033333333,0.25,0,0,0.6,0.35,0.012926879,0.004493428
EmilyGalati,203,205,2,200,203,6001,6090,0.022687815,0.02416857,6.525603729,3.875430425,4.770802189,0.044396184,0.060265309,0.033133132,0.007707249,0.040540968,0.062285939,0.03277735,7.265033282,3.825157497,0,0.006346829,0.00000235,0.080444103,0.432869443,0.658383536,0.191527384,0.095471933,0.439320966,0,0,0.577777778,0.566666667,1,0.711111111,0.588888889,0.766666667,0.266666667,0.188888889,0,0.588888889,0.422222222,0.026984771,0.008238979
EmilyGalati,210,211,2,205,210,6151,6300,0.019442057,0.024389561,16.11187952,5.909212347,12.59489074,0.072392684,0.155387486,0.148367146,0.022347538,0.073114714,0.161231831,0.148866153,18.73554912,4.841474856,0.51660366,0.017893105,0.050628577,0.025646413,0.278571475,0.348709162,0.122639542,0.205897076,1.250064547,0.366666667,0.526666667,0.633333333,0.16,0.18,0.886666667,0.246666667,0.366666667,0.266666667,0.046666667,0,0.806666667,0.433333333,0.044649503,0.007540028
EmilyGalati,220,221,2,211,220,6331,6600,0.022798147,0.028632897,9.236060662,6.67683659,13.02984132,0.06771658,0.156511637,0.105531608,0.023958537,0.06546937,0.163681951,0.10694523,10.61332149,5.838186147,0.920130665,0.393103494,0.049574558,0.012812713,0.153453149,0.196402321,0.178086498,0.141764543,1.467554263,0.640740741,0.166666667,0.87037037,0.048148148,0.114814815,0.618518519,0.214814815,0.325925926,0.2,0.196296296,0,0.685185185,0.685185185,0.065170085,0.011157172
EmilyGalati,225,226,2,221,225,6631,6750,0.03453702,0.01726259,2.629652179,4.268507443,7.326577601,0.038091003,0.036666206,0.027635546,0.012093717,0.037296041,0.038382354,0.028078427,3.024612432,4.127782832,0.739410384,0.230837181,0.001186466,0,0.369651664,0.198061771,0.046290728,0.103522782,1.466742775,0.633333333,0,0.95,0.083333333,0,0.941666667,0.191666667,0.366666667,0.183333333,0.058333333,0,0.95,0.658333333,0.035828117,0.004967066
EmilyGalati,229,230,2,226,229,6781,6870,0.018373804,0.012550887,7.029187987,2.627575192,8.40830258,0.033805546,0.129678486,0.025596262,0.014509341,0.031553087,0.138297826,0.025905494,8.005515975,1.690522154,0.047727999,0.026519009,0,0,0,0.000218783,0.016828465,0.048620486,1.73870054,0,0,1,0,0.033333333,0.2,0,0.1,0,0.044444444,0,0.455555556,0.844444444,0.01559638,0.008732294
EmilyGalati,236,237,2,230,236,6901,7080,0.024689049,0.028109508,8.62567467,3.255329486,10.93810556,0.032790601,0.047242887,0.037181122,0.017845848,0.032501936,0.048433132,0.037611694,9.948286415,2.464967547,0.91475844,0.067336083,0.065957345,0.01406777,0.657921761,0.619623849,0.143647799,0.22395053,0.946482294,0.8,0.772222222,0.561111111,0.244444444,0.372222222,1,0.611111111,0.65,0.261111111,0.066666667,0,0.766666667,0.172222222,0.061903134,0.006862929
EmilyGalati,246,248,2,237,246,7111,7380,0.017517067,0.032624676,4.198865772,2.747185706,10.75789485,0.030076935,0.060683658,0.04283927,0.018644967,0.028603046,0.062967738,0.043200255,4.775012492,2.428769073,1.734835031,0.780719154,0.002963293,0,0.049095525,0.030130736,0.044256968,0.144359668,1.399824362,0.651851852,0.077777778,0.877777778,0,0,0.677777778,0.059259259,0.148148148,0.062962963,0,0,0.785185185,0.459259259,0.08176031,0.005177289
EmilyGalati,263,264,2,248,263,7441,7890,0.025610024,0.03085997,9.075899864,3.639802885,10.26100267,0.044395527,0.119402797,0.061732482,0.017241623,0.041802961,0.126235292,0.061731656,10.2891635,3.600191975,0.695956921,0.290313349,0.082693211,0.005856371,0.422730364,0.309883366,0.100916261,0.170672506,1.379784364,0.444444444,0.306666667,0.722222222,0.12,0.264444444,0.733333333,0.315555556,0.342222222,0.14,0.051111111,0.013333333,0.737777778,0.553333333,0.078655042,0.014726106
EmilyGalati,274,275,2,264,274,7921,8220,0.02942063,0.031778435,11.37391586,8.551327902,15.93434831,0.062633715,0.108717816,0.114681497,0.025823398,0.061852942,0.114244108,0.115502373,12.89007646,7.758869769,1.021224405,0.949769652,0.113346573,0.000139595,0.22275138,0.17531908,0.183997005,0.127984433,1.285005863,0.5,0.2,0.673333333,0.153333333,0.236666667,0.43,0.17,0.393333333,0.243333333,0.23,0,0.52,0.61,0.099282072,0.015243354
EmilyGalati,279,281,2,275,279,8251,8370,0.036855545,0.019649511,5.421173304,7.411263493,12.85027039,0.06212455,0.047119081,0.088144253,0.019875943,0.062067418,0.047366176,0.089213042,6.360833811,6.458403235,0.666480433,0.059151101,0.142655251,0.003556795,0.611047776,0.111601884,0.366986113,0.281028246,1.519876503,0.308333333,0.816666667,0.575,0.058333333,0.35,0.8,0.125,0.433333333,0.733333333,0.558333333,0,0.65,0.458333333,0.043577701,0.0061658
EmilyGalati,292,296,2,281,292,8431,8760,0.024596511,0.020641393,13.39988512,6.266451933,11.87758563,0.105268792,0.122677895,0.148854024,0.019386547,0.10603919,0.125968627,0.150489476,15.07566448,6.318477009,0.648568951,0.039109439,0.398138228,0,0.306814754,0.035085275,0.141615806,0.425037953,1.597411504,0.290909091,0.618181818,0.563636364,0,0.093939394,0.754545455,0,0.124242424,0.542424242,0.278787879,0,0.518181818,0.518181818,0.065102917,0.015994065
EmilyHeller1,16,17,1,0,16,1,480,0.032327329,0.037122312,25.99622187,8.133775069,20.98415621,0.083635251,0.29524878,0.108308706,0.023749335,0.080025487,0.310466139,0.108675926,25.76471415,7.198622194,0.014729705,0.009415715,0.355980763,0.220674467,0.164198218,0.874387788,0.026458266,0.083592324,0.401263078,0.077083333,0.20625,0.9875,0.229166667,0.63125,0.735416667,0.564583333,0.104166667,0.116666667,0.208333333,0,0.4875,0.15625,0.033310601,0.145148911
EmilyHeller1,30,31,1,17,30,511,900,0.025527064,0.021471489,64.72866679,11.24838271,18.25816222,0.070234946,0.318804172,0.104964036,0.023251479,0.065703715,0.333105695,0.102818681,69.55646518,11.19004457,0.349247293,0.131796016,0.273872057,0.394418733,0.558791339,1.111782561,0.081014275,0.14636017,0.979065166,0.558974359,0.217948718,1,0.353846154,0.920512821,0.9,0.707692308,0.084615385,0.446153846,0.694871795,0.030769231,0.494871795,0.346153846,0.139062276,0.122119993
EmilyHeller1,35,36,1,31,35,931,1050,0.025536763,0.025527879,87.2800677,14.86577273,23.73164662,0.058685813,0.120981641,0.055772145,0.028205693,0.056520663,0.129038259,0.050762291,92.19698493,13.2082831,0.033412135,0.000510493,0.002178025,1.022506975,0.754098555,1.781139833,0.17355173,0.108951712,0.531088981,0.133333333,0,1,0.9,0.983333333,0.966666667,1,0.816666667,0.316666667,0.25,0.083333333,0.775,0.25,0.036800269,0.034735184
EmilyHeller1,39,40,1,36,39,1081,1170,0.105657418,0.121767344,33.10507784,19.40876786,28.74676626,0.088916718,0.380275011,0.070058284,0.036318774,0.086127162,0.394485036,0.071078276,35.27192458,18.88174572,0.012051671,0.008357241,0.082627717,0.366223849,0.610494754,0.371195521,0.047704291,0.147736288,0.220717731,0,0.122222222,0.733333333,0.2,0.777777778,0.488888889,0.222222222,0.188888889,0.244444444,0.266666667,0.1,0.166666667,0.066666667,0.066504393,0.288100673
EmilyHeller1,50,51,1,40,50,1201,1500,0.045800481,0.06407926,59.11763192,19.57967856,16.62085822,0.206665919,0.31160025,0.233886003,0.023404386,0.194391646,0.326264756,0.231698023,64.0009715,20.71738383,0.132471111,0.005224623,0.573159798,0.209723563,0.461797766,0.439219562,0.103451773,0.117325103,0.347660354,0.18,0.346666667,0.966666667,0.1,0.666666667,0.466666667,0.293333333,0.07,0.203333333,0.15,0.073333333,0.196666667,0.19,0.144520195,0.224588434
EmilyHeller1,57,58,1,51,57,1531,1710,0.028438425,0.050236967,53.08428142,10.43785309,24.22781315,0.08643091,0.374033331,0.111901355,0.029544945,0.080872197,0.390421876,0.111166293,54.89275628,9.844331788,0.296464748,0.163851307,1.658356056,0.773942055,1.327500935,1.310152278,0.260138437,0.147430107,0.304775684,0.25,0.905555556,0.894444444,0.838888889,1,0.95,0.772222222,0.611111111,0.627777778,0.622222222,0.133333333,0.544444444,0.105555556,0.099726343,0.123748761
EmilyHeller1,66,67,1,58,66,1741,1980,0.052882271,0.051644226,56.64429814,13.4521906,34.88673823,0.160179371,0.402057532,0.236722948,0.036221398,0.153496086,0.415934846,0.236213415,58.22262261,15.28338664,0.69641781,0.376563168,0.686688744,0.507835926,0.518396025,1.169330726,0.291186179,0.529471178,0.50648074,0.404166667,0.554166667,0.975,0.5125,0.804166667,0.729166667,0.65,0.433333333,0.720833333,0.575,0.15,0.55,0.091666667,0.132075141,0.171802944
EmilyHeller1,75,76,1,67,75,2011,2250,0.031606169,0.040555522,37.31802338,14.08391493,18.6550314,0.119976405,0.273583456,0.140396899,0.022042161,0.112911841,0.289073987,0.141436413,39.37117523,16.81941628,0.771619937,0.608678653,0.18832803,0.358719468,0.324812575,0.846796019,0.058344627,0.444709821,0.957814411,0.879166667,0.091666667,0.966666667,0.370833333,0.808333333,0.816666667,0.616666667,0.154166667,0.35,0.495833333,0.016666667,0.625,0.320833333,0.16270022,0.104005972
EmilyHeller1,89,90,1,76,89,2281,2670,0.036703327,0.070609548,44.63111536,10.06703041,16.14047233,0.09293824,0.230708087,0.141657134,0.021444931,0.089408324,0.245495469,0.143524341,47.93083298,12.22871958,0.318242993,0.083438673,0.203359604,0.397499571,0.742600368,0.624251242,0.015258334,0.197225403,0.404165872,0.182051282,0.069230769,0.846153846,0.384615385,0.982051282,0.68974359,0.464102564,0.18974359,0.233333333,0.205128205,0.056410256,0.461538462,0.192307692,0.164725962,0.147926366
EmilyHeller1,93,94,1,90,93,2701,2790,0.059606477,0.066354611,24.31845457,11.0064434,19.76750224,0.096719547,0.275102279,0.041295055,0.025305811,0.093213586,0.288544899,0.041671117,24.7917886,10.13310102,0.053375178,0,0.072938342,0.400442886,0.778088227,0.357452295,0,0.155468762,0.177935677,0.111111111,0.177777778,0.711111111,0.655555556,0.722222222,0.6,0.177777778,0,0.344444444,0.044444444,0.033333333,0.1,0.088888889,0.049345054,0.14714295
EmilyHeller1,108,109,1,94,108,2821,3240,0.066758841,0.057859796,27.57328013,29.42863873,21.61655738,0.159462341,0.266921882,0.300024036,0.029331164,0.156092454,0.281333629,0.298795586,28.81978609,31.86899516,0.173877947,0.031703914,0.430584654,0.40737277,0.520488584,0.569701961,0.010064623,0.340668423,0.560412766,0.157142857,0.426190476,0.892857143,0.316666667,0.707142857,0.864285714,0.357142857,0.152380952,0.219047619,0.292857143,0.057142857,0.497619048,0.178571429,0.12069677,0.128136675
EmilyHeller1,112,114,1,109,112,3271,3360,0.018129366,0.023684148,54.98868312,3.164486534,9.846055501,0.047570473,0.036169457,0.032510277,0.013014564,0.045817006,0.038975741,0.03525305,59.60161675,3.741704227,0.016351949,0.007075852,0.147027029,0.19480415,0.019038629,0.067990752,0.001579318,0.411913109,1.376296244,0.155555556,0,1,0,1,0.433333333,0,0,0,0,0,0.855555556,0.344444444,0.008151681,0.016935277
EmilyHeller1,122,123,1,114,122,3421,3660,0.030640922,0.033342711,58.60555752,10.98428698,40.96938225,0.0909403,0.317594771,0.121625557,0.051939204,0.082162542,0.333869237,0.119696083,62.8660025,9.224678974,1.598845172,0.683687949,0.209547513,0.453819183,0.474839399,0.887508629,0.314823453,0.15331445,0.673508658,0.745833333,0.233333333,0.875,0.4,0.791666667,0.8625,0.5875,0.3,0.208333333,0.266666667,0,0.479166667,0.379166667,0.165425136,0.15619388
EmilyHeller1,125,126,1,123,125,3691,3750,0.144627206,0.147255823,40.59972009,10.92052957,23.48193912,0.09908559,0.453760404,0.120303583,0.033892041,0.091349097,0.476329379,0.120153833,43.65728744,8.871858276,1.70486515,0.57833735,0.204295967,0.274703104,0.187187105,0.623643835,0.113578183,0.06620322,0.809108925,0.65,0.166666667,0.483333333,0.05,0.483333333,0.666666667,0.5,0,0.283333333,0.233333333,0,0.316666667,0.45,0.091809456,0.200938112
EmilyHeller1,130,131,1,126,130,3781,3900,0.051266644,0.030361728,39.89112092,7.754380347,35.23580497,0.075589583,0.326145739,0.079167811,0.047303347,0.068469344,0.344320446,0.078912571,44.24779359,4.612588235,2.091607125,0.865830367,0.23772135,0.454036177,0.297364853,1.316737908,0.09387979,0.441150782,0.235070858,0.55,0.308333333,0.4,0.483333333,0.266666667,0.691666667,0.833333333,0.116666667,0,0.066666667,0.075,0.325,0.108333333,0.113170955,0.098391274
EmilyHeller1,148,149,1,131,148,3931,4440,0.049140129,0.054070753,44.39825391,15.00182085,27.61840884,0.11700895,0.349538158,0.135110096,0.036220024,0.110726363,0.370206509,0.133804387,47.3683466,12.54546998,1.290085626,0.327479456,0.220909501,0.229906184,0.652952623,0.292851046,0.019206415,0.136115873,0.728902522,0.670588235,0.233333333,0.898039216,0.109803922,0.609803922,0.468627451,0.205882353,0.009803922,0.196078431,0.303921569,0.096078431,0.403921569,0.329411765,0.108832079,0.126974378
EmilyHeller1,164,165,1,149,164,4471,4920,0.029512526,0.037874885,38.460069,8.246423621,15.10504941,0.079579315,0.286525361,0.167679025,0.019124333,0.075215215,0.303027894,0.167026649,40.03222434,8.816871532,0.298855028,0.064724665,1.661919322,0.335852876,1.161648869,0.426943561,0.041516018,0.123379654,0.513133498,0.317777778,0.795555556,0.86,0.442222222,0.964444444,0.733333333,0.237777778,0.086666667,0.16,0.306666667,0.044444444,0.222222222,0.171111111,0.107050483,0.12378778
EmilyHeller1,168,170,1,165,168,4951,5040,0.018690579,0.016051955,12.68960757,5.878565488,21.46874693,0.033811371,0.122136547,0.023345062,0.025022811,0.032425694,0.128096797,0.02390334,11.31815036,3.900069623,0.966149093,0.269596735,1.381577156,0.530572138,0.468403097,0.911270525,0.021553899,0.367969213,1.005339943,0.944444444,0.911111111,1,0.544444444,1,0.955555556,0.6,0.2,0.388888889,0.633333333,0.055555556,0.877777778,0.744444444,0.024025091,0.039129308
EmilyHeller1,176,177,1,170,176,5101,5280,0.022243218,0.023304767,45.41842379,14.17338383,13.03711505,0.13951447,0.24290972,0.086159571,0.016394378,0.132641965,0.256547663,0.08562702,49.15347346,14.81509265,1.900587662,0.894314428,0.202483619,0.127733282,0.330158305,0.199938929,0.00330598,0.256039595,0.913577426,0.85,0.133333333,1,0.077777778,0.516666667,0.427777778,0.111111111,0.044444444,0.316666667,0.438888889,0.161111111,0.538888889,0.355555556,0.147958273,0.076020385
EmilyHeller1,182,183,1,177,182,5311,5460,0.02856466,0.031852244,81.16234206,13.03181414,32.06300695,0.149525043,0.306199155,0.207840987,0.037265665,0.142892252,0.323751668,0.206638579,87.02576281,16.98456629,2.147119573,1.161569177,0.144438007,0.079565761,0.405479202,0.116843479,0.003920826,0.433938803,1.147644821,1,0.586666667,1,0,0.46,0.3,0.026666667,0,0.58,0.593333333,0.026666667,0.226666667,0.26,0.089038013,0.075746739
EmilyHeller1,184,185,1,183,184,5491,5520,0.004582982,0.010471995,4.697221522,0.419946522,1.935241964,0.008889134,0.020685623,0.012444282,0.002911184,0.00887017,0.020162704,0.012628181,5.206252206,0.44550293,1.420865,0,0,0.323733967,1.761617333,0.3425149,0,0,0.035066104,1,0,1,0.133333333,1,0,0,0,0,0,0,0,0,0.025302368,0.059863344
ErinFoley,20,21,2,0,20,1,600,0.068014303,0.073123987,73.96175983,32.25989065,151.0576867,0.097218475,0.388994688,0.123559616,0.230909882,0.0920372,0.405967933,0.126515017,136.233489,44.71681087,0.475088996,0.074315638,0.232812617,0.163815757,0.058581952,0.752873479,0.142253784,0.434419484,0.571064132,0.18,0.37,0.578333333,0.125,0.328333333,0.558333333,0.266666667,0.096666667,0.378333333,0.246666667,0,0.49,0.253333333,0.122366631,0.154507279
ErinFoley,27,28,2,21,27,631,810,0.065431955,0.05923342,38.05753496,16.63600104,12.70646373,0.124359054,0.344245619,0.152263219,0.024428687,0.120935664,0.361881767,0.153799236,46.16294374,20.47243574,0.3179783,0.035136933,0.186204856,0.143363633,0.061124363,0.819213142,0.098105274,0.279621066,1.054916984,0.316666667,0.294444444,0.805555556,0.222222222,0.161111111,0.566666667,0.383333333,0.283333333,0.333333333,0.383333333,0.033333333,0.811111111,0.794444444,0.070547031,0.08945493
